ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
183.648525397338,0.823136683184187,22.4551,19.92444,18.40142,17.14788,16.45302,1237648722306072800,3.6495075207599923e+17,STAR,M3,sdss,324,51666,579,344.558766405425,-10.2701708351072,21.59457,18.70749,17.25488,16.04981,15.4123,1237652598501605600,2150506810937731e3,STAR,M3,segue1,1910,53321,138,0.9998455159738937
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,344.588480860359,-10.3539469230587,20.67156,19.39901,18.83104,18.61339,18.53728,1237652598501605600,2151630236507203600,STAR,G2,segue1,1911,53295,129,0.8415250425898263
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,344.645647361503,-10.3222457362342,19.91965,18.51104,17.85753,17.59142,17.43051,1237652598501605600,2150503512402847700,STAR,F9,segue1,1910,53321,126,0.8347098958796418
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,344.73716306033,-10.2595022206562,18.48859,17.04284,16.49849,16.31931,16.2559,1237652598501671e3,2.1505065360598241e+18,STAR,F9,segue1,1910,53321,137,0.9895608876104358
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,344.784429355684,-10.2470907367447,20.05527,18.78082,18.1801,17.94971,17.81644,1237652598501671e3,2151631885774645200,STAR,F9,segue1,1911,53295,135,0.838073212142666
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,344.915394982917,-10.4472434549204,20.69609,19.51228,19.41654,19.46893,19.63753,1237652598501736400,2151619516268832800,STAR,A0,segue1,1911,53295,90,0.9977126488959924
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,345.252559616595,-10.383335484592,19.832,18.94118,18.68199,18.59583,18.56978,1237652598501867800,2151607146763020300,STAR,A0,segue1,1911,53295,45,0.9813359293720634
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,345.296868184902,-10.4098560033613,20.22112,19.39386,18.95975,18.80948,18.72596,1237652598501933e3,2151608521152555e3,STAR,F5,segue1,1911,53295,50,0.9778720545902154
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,345.593427097306,-10.419318006949,20.04287,18.81118,18.28845,18.09441,17.97264,1.2376525985020641e+18,2151595601890928600,STAR,F9,segue1,1911,53295,3,0.9486688250086706
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,345.688300842412,-10.4787504237452,19.91691,18.97976,18.614,18.55027,18.43644,1.2376525985020641e+18,2151595052135114800,STAR,F5,segue1,1911,53295,1,0.9840546474852836
