ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,136.345602600582,7.25534713073252,19.04548,18.61673,18.6333,18.70947,18.79145,1.2376584933341921e+18,1341057884586272800,STAR,WD,sdss,1191,52674,404,0.9947414486746949
147.017918009305,-0.127268230818211,18.67938,18.26975,18.34097,18.46216,18.59776,1237648721216274400,299497923782141950,STAR,WD,sdss,266,51630,31,135.416507628213,6.09649230953581,19.09183,18.6448,18.76469,18.88654,19.10564,1237660411575074800,1341004008516511700,STAR,WD,sdss,1191,52674,208,0.9997933802989897
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,136.219433832578,6.10461031114941,17.20583,16.2452,15.90196,15.7618,15.75007,1237660411575402500,1342217594056239e3,STAR,F5,sdss,1192,52649,527,0.9727970414888409
145.440572077521,-0.728980517846238,18.57198,17.38811,17.0029,16.87614,16.82918,1237650795145920800,299560595944925200,STAR,F2,sdss,266,51630,259,134.889571277015,6.27198704079621,19.41536,18.37462,17.98958,17.86543,17.78931,1237660412111683800,1341007856807209e3,STAR,F5,sdss,1191,52674,222,0.9753109664564424
145.440572077521,-0.728980517846238,18.57198,17.38811,17.0029,16.87614,16.82918,1237650795145920800,299560595944925200,STAR,F2,sdss,266,51630,259,135.179940680176,6.4426790618431,19.91351,18.68587,18.39921,18.35896,18.39651,1237660412111815e3,1340998510958372900,STAR,F5,sdss,1191,52674,188,0.9778069815192714
204.649813712052,0.844958508304735,19.77078,18.66532,18.95659,19.21483,19.27464,1237671990267806e3,336736184279525400,STAR,A0,sdss,299,51671,335,135.24939467455,6.48904577153654,17.6733,17.71898,18.09212,18.36746,18.59905,1237660412111880200,1340998785836279800,STAR,WD,sdss,1191,52674,189,0.9945242047313159
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,135.226050698486,6.28872083141496,19.37164,18.32112,17.92972,17.7985,17.75473,1237660412111880400,1340997411446745e3,STAR,F5,sdss,1191,52674,184,0.994452857119304
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,136.264174223327,6.48692829897216,17.08105,15.99874,15.81565,15.79039,15.80901,1237660412112339e3,1342217044300425200,STAR,F5,sdss,1192,52649,525,0.9886109463005328
145.284138787487,0.706298162339648,20.36442,18.21354,17.38881,17.11562,17.32,1237648722289295600,299583960567015400,STAR,K1,sdss,266,51630,344,131.905888558174,6.34473363039332,20.18098,18.38034,17.62072,17.35246,17.20676,1237660412647309600,1338770900299835400,STAR,K3,sdss,1189,52668,276,0.9602315180436393
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,132.936616660699,6.42528462408873,19.1763,18.01052,17.58597,17.42425,17.37742,1237660412647768e3,133883164831727e4,STAR,G2,sdss,1189,52668,497,0.9991238543135674
