ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,9.80232591680256,-9.72854411548822,17.59327,16.59927,16.3208,16.2145,16.17799,1237652947993034800,737584596899620900,STAR,F5,sdss,655,52162,437,0.9975125829071386,1.2958507272041486
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,12.7767547075172,-9.58814425271935,18.2755,17.34051,17.08618,16.979,16.98027,123765294799428e4,739835572331243500,STAR,A0,sdss,657,52177,434,0.9800202491397102,0.032238192924170024
215.521724185839,-0.70542134054535,18.41071,17.1647,16.74161,16.80169,16.53306,1237648703517425700,3.4348581031145677e+17,STAR,F9,sdss,305,51613,314,13.2485288447075,-9.49030351228944,19.45406,18.3692,18.0327,18.17979,17.82743,1237652947994476500,739849041348683800,STAR,F5,sdss,657,52177,483,0.9808134272812269,0.056944981246713475
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,10.1285074032025,-9.2228281428684,20.34236,19.33725,19.26546,19.25336,19.25243,1237652948530037e3,737591193969387500,STAR,A0,sdss,655,52162,461,0.9980943105343032,1.4569176857763777
178.0716233248,-0.818830451890139,19.27322,17.9815,17.52752,17.35335,17.30853,1237674649391005700,319792439780993e3,STAR,F9,sdss,284,51943,134,10.1297580299018,-9.20513593188362,20.52743,19.76497,19.40986,19.25224,19.18643,1237652948530037e3,737594492504270800,STAR,F5,sdss,655,52162,473,0.9562535956509837,-0.44835935419331535
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,10.2008979126358,-9.17337311307382,20.63297,19.67611,19.36695,19.24096,19.19468,1237652948530037e3,737589544701945900,STAR,F5,sdss,655,52162,455,0.9972015525158486,1.2246001186807562
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,10.2663668040612,-9.17939077661029,18.90229,17.91945,17.61522,17.51603,17.47071,1237652948530102300,737610985178687500,STAR,F5,sdss,655,52162,533,0.9770663194853088,-0.05193959233851374
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,10.4813523828703,-9.11984019290988,17.17635,16.13191,15.69678,15.52647,15.44377,1237652948530167800,737621980294965200,STAR,F5,sdss,655,52162,573,0.9654766352344729,-0.30252114201872055
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,46.7737852873488,-8.40162811186614,19.82351,18.45788,17.84762,17.63432,17.50887,1237649961379954700,515665213354174460,STAR,F9,sdss,458,51929,11,0.9795663856389344,0.01853396295222322
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,332.7870220676,-9.34608302283718,17.51586,16.55507,16.25677,16.13943,16.09769,1237652598496493800,8.0841623621077606e+17,STAR,F5,sdss,718,52206,73,0.9923082995569613,0.6124853538155921
