ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
177.895876719101,-0.948862726619474,21.84246,19.57861,18.3961,17.87057,17.78709,1237648720156098800,3.1981497976936243e+17,STAR,K7,sdss,284,51943,216,183.754258546604,-0.754771893009421,21.73557,19.20626,18.08858,17.60735,17.34786,1237648703503466800,364808090442295300,STAR,K5,sdss,324,51666,60,0.9412187982793224
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,183.759393590961,-0.6437030407165,19.49374,18.35726,17.89693,17.72989,17.55516,1237648703503466800,364805616541132800,STAR,G2,sdss,324,51666,51,0.9893190964625921
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,183.795529049528,-0.696370632674705,18.86079,17.84595,17.46173,17.31281,17.2174,1237648703503532e3,363666796517025800,STAR,F5,sdss,323,51615,4,0.9930613579793631
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,183.788778282508,-0.739104839405273,19.89552,18.80424,18.3578,18.20256,18.09185,1237648703503532e3,364793521913227260,STAR,G0,sdss,324,51666,7,0.9921051942449416
183.5130042434,0.0978843707802476,20.92546,19.05011,18.29729,17.98514,17.76786,1237648704577142800,364929586477164540,STAR,K1,sdss,324,51666,502,183.834481263724,-0.661406510658839,19.77052,18.21278,17.54482,17.26456,17.08864,1237648703503532e3,363667621150746600,STAR,F9,sdss,323,51615,7,0.6788916824545057
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,183.916949685623,-0.637470727004194,20.24353,18.68127,18.04517,17.80686,17.62188,1237648703503597600,364796820448110600,STAR,K1,sdss,324,51666,19,0.8370685375188106
148.364594388694,0.622237775600502,22.19682,19.53899,18.02059,17.1968,16.72172,123765180177023e4,300753015936149500,STAR,M1,sdss,267,51608,501,184.008945280789,-0.649576758002954,22.17846,19.91132,18.4444,17.7048,17.25601,1237648703503597600,364795446058575900,STAR,M0,sdss,324,51666,14,0.9839917742466074
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,184.04107372345,-0.638228458360977,20.26297,18.73706,18.12004,17.89171,17.7973,1237648703503597800,364794896302762e3,STAR,F9,sdss,324,51666,12,0.9756535020520063
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,184.053014538984,-0.692056194854778,19.27584,18.26679,17.91268,17.82224,17.73663,1237648703503597800,364795171180668900,STAR,F5,sdss,324,51666,13,0.9852476925752672
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,184.07546162985,-0.691644216025016,20.36365,18.79955,18.14153,17.92777,17.7845,1237648703503663e3,364794621424855040,STAR,K1,sdss,324,51666,11,0.9347868136393089
175.318472878749,-2.81972624906008,20.94956,18.1204,16.7119,15.73851,15.28721,1237671140406002e3,369345235509078e3,STAR,M2,sdss,328,52282,182,184.298635321264,-0.679806338473999,22.186889999999998,19.74057,18.39311,17.42515,16.848,1237648703503729e3,364794346546948100,STAR,M2,sdss,324,51666,10,0.9886390673307376
213.923347159786,-1.18719995258487,21.65405,19.01292,17.59376,16.89381,16.49411,1237655693547274500,341160893008078850,STAR,M0,sdss,303,51615,48,184.319851641968,-0.686983340043587,22.21038,19.47725,18.12316,17.46699,17.06588,1237648703503729e3,364793247035320300,STAR,M0,sdss,324,51666,6,0.9898064621867335
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,210.571416204388,-0.745915435013982,18.39764,17.21386,16.75888,16.59573,16.52843,1237648703515263e3,340102339413174300,STAR,F9,sdss,302,51688,293,0.9845155634024305
177.47700686253,0.917138092664547,18.53706,17.67741,17.42338,17.2954,17.28419,1237671140407902200,319859509990287360,STAR,A0,sdss,284,51943,378,211.328816577676,-0.653276153801318,19.21763,18.28073,18.06736,17.95251,17.96859,1237648703515590700,340082548203874300,STAR,A0,sdss,302,51688,221,0.9985675338285662
178.68478273149,0.444158880283378,21.27404,18.79899,17.51697,16.99073,16.69448,1237674651001880800,319896343629817860,STAR,K7,sdss,284,51943,512,183.021362240778,-0.2204917683389,22.13693,19.58844,18.39824,17.90077,17.67131,1237648704040075300,364844374326011900,STAR,K7,sdss,324,51666,192,0.9600049798338074
180.034595242219,1.14678589830904,20.70257,18.15924,16.74166,15.867,15.34269,1237648722841371e3,321028840388323300,STAR,M1,sdss,285,51930,536,183.060016596459,-0.302200956473116,22.12161,19.84381,18.4732,17.62394,17.14255,1237648704040075300,364838327012059140,STAR,M1,sdss,324,51666,170,0.9978436939290346
172.175349741822,-1.37244161610905,20.39888,18.21456,17.34448,17.03463,16.87463,1237650372089151700,367191843546359800,STAR,K3,sdss,326,52375,540,183.078830204671,-0.344383161138336,20.89203,18.96506,18.15625,17.87086,17.68218,1237648704040075300,364841075791128600,STAR,K3,sdss,324,51666,180,0.927193195418821
198.179732143161,0.224111847887927,21.90177,19.38369,18.02465,17.3981,17.00164,1237648674512109800,332260352588802050,STAR,M0,sdss,295,51985,436,183.292330445191,-0.337725459033536,22.15164,19.26153,17.99434,17.41032,17.11396,1237648704040140800,364830355552757760,STAR,K7,sdss,324,51666,141,0.7813411718461372
172.035077694526,-1.22058297405394,19.69389,17.32115,16.3578,16.04995,15.89209,1237674648851448e3,367187720377755650,STAR,K5,sdss,326,52375,525,183.167943223533,-0.385537428779691,21.01735,19.10743,18.23572,17.99786,17.79836,1237648704040140800,364838876767873e3,STAR,K3,sdss,324,51666,172,0.8889840354907655
209.591411599104,-0.928965336899215,21.36425,18.93974,17.85272,17.46021,17.22806,1237648720169927e3,338931913546819600,STAR,K5,sdss,301,51942,131,183.177720608126,-0.357654020401088,21.39879,19.29996,18.21431,17.85792,17.60237,1237648704040140800,364838052134152200,STAR,K5,sdss,324,51666,169,0.9768641924755501
166.635168076666,-0.878224883123377,21.0641,18.59718,17.53441,17.13069,16.91208,1237648720151118e3,313071399356885e3,STAR,K5,sdss,278,51900,259,183.25073798108,-0.235283422265493,20.74057,18.57281,17.60325,17.24824,16.98715,1237648704040141e3,364837777256245250,STAR,K5,sdss,324,51666,168,0.9231784343586741
198.701397641934,-0.412739006346433,19.09171,16.93303,16.00233,15.63252,15.43036,1237648704046891e3,332182012385323e3,STAR,K5,sdss,295,51985,151,183.381190797948,-0.36408675503212,21.06398,19.07333,18.23794,17.8888,17.68044,1237648704040206600,364834478721361900,STAR,K3,sdss,324,51666,156,0.8390418413614176
190.99619508579,-2.50447652101229,21.42567,18.49203,16.94459,15.79686,15.21737,1237671764248559600,378367823178655740,STAR,M2,sdss,336,51999,238,183.487596675177,-0.398842156515847,21.39144,19.10117,17.63139,16.568,15.9525,1.2376487040402721e+18,364833654087641100,STAR,M2,sdss,324,51666,153,0.9934608947786341
198.179732143161,0.224111847887927,21.90177,19.38369,18.02465,17.3981,17.00164,1237648674512109800,332260352588802050,STAR,M0,sdss,295,51985,436,183.535358097373,-0.31465534802116,21.973,19.78625,18.47355,17.92795,17.56895,1.2376487040402721e+18,364834753599268860,STAR,K7,sdss,324,51666,157,0.8823346075969903
171.740787537294,-2.67638739589256,20.20568,17.73376,16.4179,15.7236,15.29774,1237650761313222700,367098385057998850,STAR,M0,sdss,326,52375,200,183.602713159021,-0.356211503316061,21.9825,19.72183,18.42022,17.79271,17.42519,1.2376487040402721e+18,364830630430664700,STAR,M0,sdss,324,51666,142,0.9610328445188995
194.816671333437,-0.87188998033457,21.6732,19.6758,18.89934,18.65272,18.54247,1.2376487201635041e+18,329915089320699900,STAR,K3,sdss,293,51689,96,183.610463116042,-0.322481266478923,20.78273,18.99696,18.30395,18.14073,18.02853,1.2376487040402721e+18,364833104331827200,STAR,K1,sdss,324,51666,151,0.8981585645051613
198.109880455818,-2.97959751539401,21.24608,18.54716,17.05077,16.06229,15.54357,1237655498125148200,382865925096892400,STAR,M1,sdss,340,51990,218,183.619825311967,-0.376312804093826,22.6576,19.86881,18.45205,17.49926,16.96255,1237648704040337400,36481936043648e4,STAR,M2,sdss,324,51666,101,0.9849863878977789
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,183.70063704826,-0.349769643371089,19.51426,18.6796,18.37478,18.27172,18.21093,1237648704040337700,364820734826014700,STAR,F5,sdss,324,51666,106,0.9933638765846576
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,183.733825138073,-0.223641369242984,19.94157,18.63064,18.10691,17.90931,17.77714,1237648704040337700,364821284581828600,STAR,G2,sdss,324,51666,108,0.9646631573562547
198.937024511815,1.00419679115113,22.13437,19.26133,17.84406,16.67902,16.04189,1237648705657634800,332308181344610300,STAR,M3,sdss,295,51985,610,183.836326498827,-0.230225486757447,22.17314,19.32403,17.99983,16.93064,16.33054,1237648704040403200,364821009703921660,STAR,M2,sdss,324,51666,107,0.9891946479336736
198.597214471751,-0.268026821267375,22.05573,19.20698,17.76519,16.86842,16.38345,1237648704046891e3,333353816885848060,STAR,M1,sdss,296,51984,318,183.84021973093,-0.378840904616271,21.97014,19.40152,18.00326,17.1233,16.61887,1237648704040403200,364819635314386940,STAR,M2,sdss,324,51666,102,0.9848846771168622
145.730402906295,1.16495212870021,18.32052,17.01957,16.47373,16.26664,16.14915,1237651752921596e3,299589458125154300,STAR,G2,sdss,266,51630,364,183.880890610894,-0.314497183225798,20.01053,18.69435,18.17221,18.04507,17.98631,1237648704040403200,364808640198109200,STAR,F9,sdss,324,51666,62,0.9878514798170099
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,183.93552501664,-0.382881015639526,19.61493,18.43698,17.90397,17.66282,17.45457,1237648704040468500,364810564343457800,STAR,F5,sdss,324,51666,69,0.9347126088265915
180.034595242219,1.14678589830904,20.70257,18.15924,16.74166,15.867,15.34269,1237648722841371e3,321028840388323300,STAR,M1,sdss,285,51930,536,183.967350325554,-0.281472751067267,21.65309,19.16258,17.7794,16.9298,16.44577,1237648704040468700,364810289465550850,STAR,M1,sdss,324,51666,68,0.9975939879158386
