ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,244.682392027485,0.79494411115705,18.89983,17.45141,16.81735,16.60699,16.46253,1237648675069362400,389707356339988500,STAR,F9,sdss,346,51693,531,0.9440233259181419,-0.9437175520771252
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,245.183483461812,0.761093104259665,19.94768,18.38068,17.78863,17.58463,17.50924,1237648675069559600,389721375113242600,STAR,F9,sdss,346,51693,582,0.8438970035033948,-1.4950034142421413
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,244.7162872949,1.18167919421349,18.67052,17.45886,17.00055,16.8126,16.78932,1237648675606233300,389704607560919040,STAR,F9,sdss,346,51693,521,0.9421517358532528,-0.9610217719194132
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,184.106588706095,-1.08245167556202,17.47356,16.51067,16.19124,16.04983,16.00548,1237648702966792200,323146776221607940,STAR,F5,sdss,287,52023,49,0.9986209369689092,0.9636083273573921
178.0716233248,-0.818830451890139,19.27322,17.9815,17.52752,17.35335,17.30853,1237674649391005700,319792439780993e3,STAR,F9,sdss,284,51943,134,184.187951946634,-1.05461744006413,18.95729,17.75833,17.39408,17.22012,17.1327,1237648702966792200,323136330861144060,STAR,F5,sdss,287,52023,11,0.9700251900013366,-0.6176546594588991
147.25535124738,-0.319321033029082,16.94885,16.49758,16.64236,16.81161,17.01174,1237650795683643400,2.9949654939260723e+17,STAR,WD,sdss,266,51630,26,186.732988973005,-1.08189387944384,18.06988,18.07028,18.24701,18.47283,18.62598,1237648702967906300,325441181557221400,STAR,OB,sdss,289,51990,204,0.9800729484690858,-0.4063503395113456
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,189.486872770609,-1.10617652732728,18.83208,17.71637,17.32203,17.19495,17.1536,1237648702969151500,326525574078031900,STAR,G2,sdss,290,51941,53,0.9975680382282988,0.6733501754419116
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,189.831794253788,-1.14835324424757,18.04257,16.96109,16.56489,16.42676,16.37021,1237648702969282600,326511555304777700,STAR,G0,sdss,290,51941,2,0.9892850779319583,-0.08682127409357339
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,193.742937947927,-1.13460562532324,17.43625,16.24241,16.34859,16.46295,16.54823,1237648702970986500,329969515146274800,STAR,A0,sdss,293,51689,294,0.995959422019738,0.4134181193168439
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,194.222286176203,-1.0681342743163,16.52434,15.53464,15.36927,15.32968,15.35854,1237648702971183e3,329943951500929e3,STAR,F5,sdss,293,51689,201,0.987903486804574,-0.14917216024459853
147.017918009305,-0.127268230818211,18.67938,18.26975,18.34097,18.46216,18.59776,1237648721216274400,299497923782141950,STAR,WD,sdss,266,51630,31,194.336559760606,-1.05250537255465,18.47978,18.05801,18.17701,18.31759,18.50168,1237648702971248600,329946700279998460,STAR,WD,sdss,293,51689,211,0.999869779166265,2.170273351985774
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,194.624513674022,-1.09175180971719,20.5499,19.43064,19.51074,19.57095,19.64182,123764870297138e4,329922236146280450,STAR,A0,sdss,293,51689,122,0.9987655892535943,1.02028937064494
145.730402906295,1.16495212870021,18.32052,17.01957,16.47373,16.26664,16.14915,1237651752921596e3,299589458125154300,STAR,G2,sdss,266,51630,364,194.696099908231,-1.16937576883686,17.1903,15.92763,15.47807,15.30211,15.21828,1237648702971445200,329922511024187400,STAR,F9,sdss,293,51689,123,0.9817003243889466,-0.36238056290008547
230.386906892034,56.1600827233508,18.81041,17.42444,17.07688,17.24431,17.37569,1237651250972328e3,691421622598395900,STAR,K3,sdss,614,53437,433,194.770086453888,-1.14541356427047,18.58253,17.76092,17.51075,17.68068,17.38359,1237648702971445200,329915364198606850,STAR,A0,sdss,293,51689,97,0.631487716150739,-1.9966474472209645
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,194.885218200255,-1.20624371642217,20.06144,19.00611,18.93932,18.9518,18.9966,1237648702971511e3,329913165175351300,STAR,A0,sdss,293,51689,89,0.9998682985545547,2.164493657824675
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,195.118173035532,-1.20805768037586,18.44717,17.4883,17.21352,17.10561,17.10113,1237648702971576300,329900520791631900,STAR,F5,sdss,293,51689,43,0.9882439250014421,-0.1344919371187152
177.211438672668,0.594303626993171,17.64142,16.54497,16.50964,16.52354,16.58748,1237671140407705600,3.1880342934024397e+17,STAR,A0,sdss,283,51959,632,195.25172826344,-1.04972377686411,17.65878,16.59528,16.56591,16.65592,16.71387,1237648702971641900,329902719814887400,STAR,A0,sdss,293,51689,51,0.9991991872925958,1.2415986316469048
147.017918009305,-0.127268230818211,18.67938,18.26975,18.34097,18.46216,18.59776,1237648721216274400,299497923782141950,STAR,WD,sdss,266,51630,31,195.370336520401,-1.1130029081317,16.78847,15.62112,15.76536,15.89382,16.00243,1237648702971707400,329891449820702700,STAR,A0,sdss,293,51689,10,0.9913489871829245,0.023081165732087145
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,195.825989978858,-1.1352018042458,18.04175,16.89012,16.49064,16.33643,16.28172,1237648702971904e3,331091846623160300,STAR,G0,sdss,294,51986,281,0.9922329133064565,0.07840353851022863
